user_ref,event_ts,step_index,behavior_type,category_slug,product_id,price_bucket,device_type,search_query,session_id,target_next_category_slug
user_0120,2026-01-16T17:43:32Z,3,chatbot_ask,bags-stands,98,under_500,mobile,Can you compare Tablet Rest Pro with similar bags stands?,user_0120_sess_01,
user_0120,2026-01-22T21:31:00Z,1,search,smartwatches,0,unknown,mobile,value pick smartwatch,user_0120_sess_02,smartwatches
user_0120,2026-01-22T21:33:25Z,2,view_product,smartwatches,54,under_500,mobile,,user_0120_sess_02,smartwatches
user_0120,2026-01-22T21:39:01Z,3,chatbot_ask,smartwatches,54,under_500,mobile,Would Galaxy Watch Move Pro work well for running metrics and travel?,user_0120_sess_02,
user_0120,2026-01-30T02:07:00Z,1,search,keyboards-mice,0,unknown,mobile,budget peripheral,user_0120_sess_03,keyboards-mice
user_0120,2026-01-30T02:08:44Z,2,view_product,keyboards-mice,79,under_500,mobile,,user_0120_sess_03,keyboards-mice
user_0120,2026-01-30T02:13:07Z,3,compare_item,keyboards-mice,73,under_500,mobile,,user_0120_sess_03,
user_0120,2026-02-07T03:50:00Z,1,search,business-laptops,0,unknown,desktop,around 1500 office laptop,user_0120_sess_04,business-laptops
user_0120,2026-02-07T03:55:23Z,2,view_product,business-laptops,5,1000_2000,desktop,,user_0120_sess_04,business-laptops
user_0120,2026-02-07T03:57:43Z,3,add_to_cart,business-laptops,5,1000_2000,desktop,,user_0120_sess_04,business-laptops
user_0120,2026-02-07T04:03:02Z,4,checkout,business-laptops,5,1000_2000,desktop,,user_0120_sess_04,business-laptops
user_0120,2026-02-07T04:06:21Z,5,pay_order,business-laptops,5,1000_2000,desktop,,user_0120_sess_04,
user_0121,2026-01-18T17:44:00Z,1,search,smartphones,0,unknown,mobile,around 1500 iphone,user_0121_sess_01,smartphones
user_0121,2026-01-18T17:49:35Z,2,search,smartphones,0,unknown,mobile,around 1500 iphone battery,user_0121_sess_01,smartphones
user_0121,2026-01-18T17:56:54Z,3,view_product,smartphones,32,1000_2000,mobile,,user_0121_sess_01,smartphones
user_0121,2026-01-18T17:59:17Z,4,save_item,smartphones,32,1000_2000,mobile,,user_0121_sess_01,
user_0121,2026-01-20T21:26:00Z,1,search,smartphones,0,unknown,mobile,high performance ios,user_0121_sess_02,smartphones
user_0121,2026-01-20T21:32:10Z,2,view_product,smartphones,31,1000_2000,mobile,,user_0121_sess_02,smartphones
user_0121,2026-01-20T21:40:30Z,3,chatbot_ask,smartphones,31,1000_2000,mobile,Is SkyPhone X a good pick for creator content?,user_0121_sess_02,
user_0121,2026-01-26T23:56:00Z,1,search,ultrabooks,0,unknown,mobile,nhe for coffee shop writing,user_0121_sess_03,ultrabooks
user_0121,2026-01-26T23:57:36Z,2,view_product,ultrabooks,29,1000_2000,mobile,,user_0121_sess_03,ultrabooks
user_0121,2026-01-27T00:04:42Z,3,add_to_cart,ultrabooks,29,1000_2000,mobile,,user_0121_sess_03,ultrabooks
user_0121,2026-01-27T00:12:16Z,4,checkout,ultrabooks,29,1000_2000,mobile,,user_0121_sess_03,ultrabooks
user_0121,2026-01-27T00:17:45Z,5,pay_order,ultrabooks,29,1000_2000,mobile,,user_0121_sess_03,
user_0121,2026-01-30T04:39:00Z,1,search,smartphones,0,unknown,mobile,Xiaomi phone for battery life,user_0121_sess_04,smartphones
user_0121,2026-01-30T04:47:21Z,2,view_product,smartphones,40,500_1000,mobile,,user_0121_sess_04,smartphones
user_0121,2026-01-30T04:49:29Z,3,compare_item,smartphones,38,500_1000,mobile,,user_0121_sess_04,
user_0122,2026-01-21T20:11:00Z,1,search,ultrabooks,0,unknown,mobile,good value portable laptop,user_0122_sess_01,ultrabooks
user_0122,2026-01-21T20:13:26Z,2,view_product,ultrabooks,21,500_1000,mobile,,user_0122_sess_01,ultrabooks
user_0122,2026-01-21T20:18:40Z,3,view_product,ultrabooks,28,1000_2000,mobile,,user_0122_sess_01,ultrabooks
user_0122,2026-01-21T20:26:49Z,4,compare_item,ultrabooks,28,1000_2000,mobile,,user_0122_sess_01,
user_0122,2026-01-28T02:35:00Z,1,search,audio,0,unknown,mobile,headphone for video calls,user_0122_sess_02,audio
user_0122,2026-01-28T02:40:38Z,2,view_product,audio,66,under_500,mobile,,user_0122_sess_02,audio
user_0122,2026-01-28T02:47:17Z,3,add_to_cart,audio,66,under_500,mobile,,user_0122_sess_02,audio
user_0122,2026-01-28T02:53:43Z,4,checkout,audio,66,under_500,mobile,,user_0122_sess_02,audio
user_0122,2026-01-28T02:55:24Z,5,pay_order,audio,66,under_500,mobile,,user_0122_sess_02,
user_0122,2026-02-02T03:31:00Z,1,search,ultrabooks,0,unknown,mobile,portable laptop for coffee shop writing,user_0122_sess_03,ultrabooks
user_0122,2026-02-02T03:39:17Z,2,view_product,ultrabooks,27,500_1000,mobile,,user_0122_sess_03,ultrabooks
user_0122,2026-02-02T03:42:24Z,3,compare_item,ultrabooks,30,1000_2000,mobile,,user_0122_sess_03,
user_0122,2026-02-07T11:27:00Z,1,search,smartphones,0,unknown,mobile,Xiaomi iphone for travel photos,user_0122_sess_04,smartphones
user_0122,2026-02-07T11:33:09Z,2,view_product,smartphones,40,500_1000,mobile,,user_0122_sess_04,smartphones
user_0122,2026-02-07T11:38:22Z,3,compare_item,smartphones,39,500_1000,mobile,,user_0122_sess_04,
user_0122,2026-02-16T15:51:00Z,1,search,tablets,0,unknown,desktop,Microsoft ipad for portable drawing,user_0122_sess_05,tablets
user_0122,2026-02-16T15:52:12Z,2,view_product,tablets,49,1000_2000,desktop,,user_0122_sess_05,tablets
user_0122,2026-02-16T15:54:15Z,3,save_item,tablets,49,1000_2000,desktop,,user_0122_sess_05,
user_0122,2026-02-20T18:33:00Z,1,search,tablets,0,unknown,mobile,Apple tablet for note taking,user_0122_sess_06,tablets
user_0122,2026-02-20T18:35:39Z,2,view_product,tablets,42,1000_2000,mobile,,user_0122_sess_06,tablets
user_0122,2026-02-20T18:40:23Z,3,chatbot_ask,tablets,42,1000_2000,mobile,Can you compare Slate Pro 13 with similar tablets?,user_0122_sess_06,
user_0123,2026-01-18T20:13:00Z,1,search,audio,0,unknown,mobile,Google speaker for video calls,user_0123_sess_01,audio
user_0123,2026-01-18T20:19:17Z,2,view_product,audio,67,under_500,mobile,,user_0123_sess_01,audio
user_0123,2026-01-18T20:27:53Z,3,add_to_cart,audio,67,under_500,mobile,,user_0123_sess_01,audio
user_0123,2026-01-18T20:35:28Z,4,checkout,audio,67,under_500,mobile,,user_0123_sess_01,audio
user_0123,2026-01-18T20:36:50Z,5,pay_order,audio,67,under_500,mobile,,user_0123_sess_01,
user_0123,2026-01-26T22:55:00Z,1,search,gaming-laptops,0,unknown,desktop,flagship streaming laptop,user_0123_sess_02,gaming-laptops
user_0123,2026-01-26T23:03:12Z,2,view_product,gaming-laptops,16,above_2000,desktop,,user_0123_sess_02,gaming-laptops
user_0123,2026-01-26T23:06:17Z,3,add_to_cart,gaming-laptops,16,above_2000,desktop,,user_0123_sess_02,gaming-laptops
user_0123,2026-01-26T23:11:36Z,4,checkout,gaming-laptops,16,above_2000,desktop,,user_0123_sess_02,gaming-laptops
user_0123,2026-01-26T23:14:49Z,5,pay_order,gaming-laptops,16,above_2000,desktop,,user_0123_sess_02,
user_0123,2026-02-04T23:31:00Z,1,search,audio,0,unknown,mobile,best audio under 500,user_0123_sess_03,audio
user_0123,2026-02-04T23:33:21Z,2,view_product,audio,64,under_500,mobile,,user_0123_sess_03,audio
user_0123,2026-02-04T23:36:53Z,3,chatbot_ask,audio,64,under_500,mobile,Would AirTune Buds Pro work well for commuting and travel?,user_0123_sess_03,
user_0123,2026-02-07T05:01:00Z,1,search,keyboards-mice,0,unknown,desktop,keyboard for coding sessions,user_0123_sess_04,keyboards-mice
user_0123,2026-02-07T05:03:12Z,2,view_product,keyboards-mice,80,under_500,desktop,,user_0123_sess_04,keyboards-mice
user_0123,2026-02-07T05:05:32Z,3,view_product,keyboards-mice,74,under_500,desktop,,user_0123_sess_04,keyboards-mice
user_0123,2026-02-07T05:11:38Z,4,save_item,keyboards-mice,80,under_500,desktop,,user_0123_sess_04,
user_0123,2026-02-14T12:07:00Z,1,search,gaming-laptops,0,unknown,desktop,best gpu laptop top tier,user_0123_sess_05,gaming-laptops
user_0123,2026-02-14T12:09:40Z,2,view_product,gaming-laptops,20,above_2000,desktop,,user_0123_sess_05,gaming-laptops
user_0123,2026-02-14T12:15:06Z,3,add_to_cart,gaming-laptops,20,above_2000,desktop,,user_0123_sess_05,gaming-laptops
user_0123,2026-02-14T12:23:08Z,4,checkout,gaming-laptops,20,above_2000,desktop,,user_0123_sess_05,gaming-laptops
user_0123,2026-02-14T12:26:38Z,5,pay_order,gaming-laptops,20,above_2000,desktop,,user_0123_sess_05,
user_0124,2026-01-18T22:17:00Z,1,search,keyboards-mice,0,unknown,desktop,best keyboard value pick,user_0124_sess_01,keyboards-mice
user_0124,2026-01-18T22:19:10Z,2,view_product,keyboards-mice,76,under_500,desktop,,user_0124_sess_01,keyboards-mice
user_0124,2026-01-18T22:25:41Z,3,add_to_cart,keyboards-mice,76,under_500,desktop,,user_0124_sess_01,keyboards-mice
user_0124,2026-01-18T22:34:18Z,4,checkout,keyboards-mice,76,under_500,desktop,,user_0124_sess_01,keyboards-mice
user_0124,2026-01-18T22:35:33Z,5,pay_order,keyboards-mice,76,under_500,desktop,,user_0124_sess_01,
user_0124,2026-01-24T23:46:00Z,1,search,keyboards-mice,0,unknown,mobile,under 500 mouse,user_0124_sess_02,keyboards-mice
user_0124,2026-01-24T23:47:10Z,2,view_product,keyboards-mice,72,under_500,mobile,,user_0124_sess_02,keyboards-mice
user_0124,2026-01-24T23:49:43Z,3,chatbot_ask,keyboards-mice,72,under_500,mobile,Would TypeFlow Full work well for home office and travel?,user_0124_sess_02,
user_0124,2026-02-02T04:39:00Z,1,search,keyboards-mice,0,unknown,desktop,under 500 mouse,user_0124_sess_03,keyboards-mice
user_0124,2026-02-02T04:47:12Z,2,search,keyboards-mice,0,unknown,desktop,under 500 mouse battery,user_0124_sess_03,keyboards-mice
user_0124,2026-02-02T04:54:43Z,3,view_product,keyboards-mice,76,under_500,desktop,,user_0124_sess_03,keyboards-mice
user_0124,2026-02-02T05:00:21Z,4,save_item,keyboards-mice,76,under_500,desktop,,user_0124_sess_03,
user_0124,2026-02-09T08:13:00Z,1,search,business-laptops,0,unknown,desktop,around 1500 corporate laptop,user_0124_sess_04,business-laptops
user_0124,2026-02-09T08:16:31Z,2,view_product,business-laptops,4,1000_2000,desktop,,user_0124_sess_04,business-laptops
user_0124,2026-02-09T08:21:39Z,3,chatbot_ask,business-laptops,4,1000_2000,desktop,Would Transit Office 15 work well for finance spreadsheets and travel?,user_0124_sess_04,
user_0124,2026-02-16T14:57:00Z,1,search,audio,0,unknown,unknown,value pick loa,user_0124_sess_05,audio
user_0124,2026-02-16T14:58:01Z,2,view_product,audio,61,under_500,unknown,,user_0124_sess_05,audio
user_0124,2026-02-16T15:01:32Z,3,chatbot_ask,audio,61,under_500,unknown,Can you compare QuietBeat ANC with similar audio?,user_0124_sess_05,
user_0125,2026-01-19T21:57:00Z,1,search,keyboards-mice,0,unknown,desktop,best peripheral value pick,user_0125_sess_01,keyboards-mice
user_0125,2026-01-19T21:58:26Z,2,view_product,keyboards-mice,79,under_500,desktop,,user_0125_sess_01,keyboards-mice
user_0125,2026-01-19T22:05:07Z,3,save_item,keyboards-mice,79,under_500,desktop,,user_0125_sess_01,
user_0125,2026-01-26T03:44:00Z,1,search,business-laptops,0,unknown,desktop,around 1500 office laptop,user_0125_sess_02,business-laptops
user_0125,2026-01-26T03:47:11Z,2,view_product,business-laptops,5,1000_2000,desktop,,user_0125_sess_02,business-laptops
user_0125,2026-01-26T03:50:41Z,3,compare_item,business-laptops,8,1000_2000,desktop,,user_0125_sess_02,
user_0125,2026-01-29T09:14:00Z,1,search,keyboards-mice,0,unknown,unknown,value pick mouse,user_0125_sess_03,keyboards-mice
user_0125,2026-01-29T09:16:45Z,2,view_product,keyboards-mice,80,under_500,unknown,,user_0125_sess_03,keyboards-mice
user_0125,2026-01-29T09:22:21Z,3,add_to_cart,keyboards-mice,80,under_500,unknown,,user_0125_sess_03,keyboards-mice
user_0125,2026-01-29T09:25:44Z,4,checkout,keyboards-mice,80,under_500,unknown,,user_0125_sess_03,keyboards-mice
user_0125,2026-01-29T09:27:28Z,5,pay_order,keyboards-mice,80,under_500,unknown,,user_0125_sess_03,
user_0125,2026-02-01T14:31:00Z,1,search,chargers-cables,0,unknown,desktop,best dock under 500,user_0125_sess_04,chargers-cables
user_0125,2026-02-01T14:32:14Z,2,view_product,chargers-cables,90,under_500,desktop,,user_0125_sess_04,chargers-cables
user_0125,2026-02-01T14:34:50Z,3,view_product,chargers-cables,89,under_500,desktop,,user_0125_sess_04,chargers-cables
user_0125,2026-02-01T14:41:53Z,4,save_item,chargers-cables,90,under_500,desktop,,user_0125_sess_04,
user_0125,2026-02-05T19:57:00Z,1,search,smartwatches,0,unknown,desktop,best smartwatch under 500,user_0125_sess_05,smartwatches
user_0125,2026-02-05T20:02:35Z,2,search,smartwatches,0,unknown,desktop,best smartwatch under 500 review,user_0125_sess_05,smartwatches
user_0125,2026-02-05T20:09:55Z,3,view_product,smartwatches,59,under_500,desktop,,user_0125_sess_05,smartwatches
user_0125,2026-02-05T20:17:16Z,4,compare_item,smartwatches,55,under_500,desktop,,user_0125_sess_05,
user_0125,2026-02-11T23:19:00Z,1,search,keyboards-mice,0,unknown,unknown,Microsoft mouse for coding sessions,user_0125_sess_06,keyboards-mice
user_0125,2026-02-11T23:25:17Z,2,view_product,keyboards-mice,78,under_500,unknown,,user_0125_sess_06,keyboards-mice
user_0125,2026-02-11T23:30:25Z,3,save_item,keyboards-mice,78,under_500,unknown,,user_0125_sess_06,
user_0126,2026-01-23T21:38:00Z,1,search,smartphones,0,unknown,mobile,around 800 android,user_0126_sess_01,smartphones
user_0126,2026-01-23T21:42:12Z,2,view_product,smartphones,39,500_1000,mobile,,user_0126_sess_01,smartphones
user_0126,2026-01-23T21:47:57Z,3,compare_item,smartphones,40,500_1000,mobile,,user_0126_sess_01,
user_0126,2026-01-26T23:04:00Z,1,search,smartphones,0,unknown,tablet,best smartphone around 800,user_0126_sess_02,smartphones
user_0126,2026-01-26T23:06:40Z,2,view_product,smartphones,39,500_1000,tablet,,user_0126_sess_02,smartphones
user_0126,2026-01-26T23:14:19Z,3,view_product,smartphones,32,1000_2000,tablet,,user_0126_sess_02,smartphones
user_0126,2026-01-26T23:19:30Z,4,chatbot_ask,smartphones,39,500_1000,tablet,Is Nova Lite 14 a good pick for travel photos?,user_0126_sess_02,
user_0126,2026-02-02T05:44:00Z,1,search,smartphones,0,unknown,mobile,best iphone around 800,user_0126_sess_03,smartphones
user_0126,2026-02-02T05:47:16Z,2,view_product,smartphones,37,500_1000,mobile,,user_0126_sess_03,smartphones
user_0126,2026-02-02T05:52:53Z,3,add_to_cart,smartphones,37,500_1000,mobile,,user_0126_sess_03,smartphones
user_0126,2026-02-02T06:00:12Z,4,checkout,smartphones,37,500_1000,mobile,,user_0126_sess_03,smartphones
user_0126,2026-02-02T06:05:30Z,5,pay_order,smartphones,37,500_1000,mobile,,user_0126_sess_03,
user_0126,2026-02-04T11:42:00Z,1,search,smartphones,0,unknown,tablet,best iphone premium,user_0126_sess_04,smartphones
user_0126,2026-02-04T11:46:41Z,2,view_product,smartphones,36,1000_2000,tablet,,user_0126_sess_04,smartphones
user_0126,2026-02-04T11:52:11Z,3,save_item,smartphones,36,1000_2000,tablet,,user_0126_sess_04,
user_0126,2026-02-10T17:42:00Z,1,search,smartwatches,0,unknown,mobile,good value watch,user_0126_sess_05,smartwatches
user_0126,2026-02-10T17:46:24Z,2,view_product,smartwatches,52,500_1000,mobile,,user_0126_sess_05,smartwatches
user_0126,2026-02-10T17:49:35Z,3,chatbot_ask,smartwatches,52,500_1000,mobile,What should I know before buying Apple Pulse Watch Ultra?,user_0126_sess_05,
user_0126,2026-02-16T21:19:00Z,1,search,smartwatches,0,unknown,mobile,wearable for fitness tracking,user_0126_sess_06,smartwatches
user_0126,2026-02-16T21:23:17Z,2,view_product,smartwatches,59,under_500,mobile,,user_0126_sess_06,smartwatches
user_0126,2026-02-16T21:30:49Z,3,view_product,smartwatches,57,500_1000,mobile,,user_0126_sess_06,smartwatches
user_0126,2026-02-16T21:35:53Z,4,chatbot_ask,smartwatches,59,under_500,mobile,Would Amaz Track Pro work well for sleep tracking and travel?,user_0126_sess_06,
user_0127,2026-01-19T20:28:00Z,1,search,audio,0,unknown,mobile,best speaker value pick,user_0127_sess_01,audio
user_0127,2026-01-19T20:32:33Z,2,view_product,audio,68,under_500,mobile,,user_0127_sess_01,audio
user_0127,2026-01-19T20:34:39Z,3,compare_item,audio,70,under_500,mobile,,user_0127_sess_01,
user_0127,2026-01-26T23:40:00Z,1,search,ultrabooks,0,unknown,mobile,Dell nhe for coffee shop writing,user_0127_sess_02,ultrabooks
user_0127,2026-01-26T23:41:45Z,2,view_product,ultrabooks,24,1000_2000,mobile,,user_0127_sess_02,ultrabooks
user_0127,2026-01-26T23:47:05Z,3,view_product,ultrabooks,23,1000_2000,mobile,,user_0127_sess_02,ultrabooks
user_0127,2026-01-26T23:53:09Z,4,chatbot_ask,ultrabooks,24,1000_2000,mobile,What should I know before buying Dell Feather Pro 14?,user_0127_sess_02,
user_0127,2026-02-01T02:01:00Z,1,search,bags-stands,0,unknown,mobile,value pick sleeve,user_0127_sess_03,bags-stands
user_0127,2026-02-01T02:05:17Z,2,view_product,bags-stands,93,under_500,mobile,,user_0127_sess_03,bags-stands
user_0127,2026-02-01T02:09:35Z,3,add_to_cart,bags-stands,93,under_500,mobile,,user_0127_sess_03,bags-stands
user_0127,2026-02-01T02:17:54Z,4,checkout,bags-stands,93,under_500,mobile,,user_0127_sess_03,bags-stands
user_0127,2026-02-01T02:21:57Z,5,pay_order,bags-stands,93,under_500,mobile,,user_0127_sess_03,
user_0127,2026-02-09T09:01:00Z,1,search,bags-stands,0,unknown,mobile,Twelve South tui for ergonomic desk,user_0127_sess_04,bags-stands
user_0127,2026-02-09T09:02:41Z,2,view_product,bags-stands,95,under_500,mobile,,user_0127_sess_04,bags-stands
user_0127,2026-02-09T09:07:41Z,3,add_to_cart,bags-stands,95,under_500,mobile,,user_0127_sess_04,bags-stands
user_0127,2026-02-09T09:13:22Z,4,checkout,bags-stands,95,under_500,mobile,,user_0127_sess_04,bags-stands
user_0127,2026-02-09T09:17:41Z,5,pay_order,bags-stands,95,under_500,mobile,,user_0127_sess_04,
user_0127,2026-02-12T11:57:00Z,1,search,ultrabooks,0,unknown,mobile,high performance nhe,user_0127_sess_05,ultrabooks
user_0127,2026-02-12T11:58:35Z,2,search,ultrabooks,0,unknown,mobile,high performance nhe best,user_0127_sess_05,ultrabooks
user_0127,2026-02-12T12:05:05Z,3,view_product,ultrabooks,30,1000_2000,mobile,,user_0127_sess_05,ultrabooks
user_0127,2026-02-12T12:06:15Z,4,chatbot_ask,ultrabooks,30,1000_2000,mobile,What should I know before buying HP Spectra Thin 14?,user_0127_sess_05,
user_0128,2026-01-20T19:12:00Z,1,search,business-laptops,0,unknown,desktop,HP office laptop for finance spreadsheets,user_0128_sess_01,business-laptops
user_0128,2026-01-20T19:19:40Z,2,view_product,business-laptops,3,1000_2000,desktop,,user_0128_sess_01,business-laptops
user_0128,2026-01-20T19:26:40Z,3,add_to_cart,business-laptops,3,1000_2000,desktop,,user_0128_sess_01,business-laptops
user_0128,2026-01-20T19:31:56Z,4,checkout,business-laptops,3,1000_2000,desktop,,user_0128_sess_01,business-laptops
user_0128,2026-01-20T19:38:18Z,5,pay_order,business-laptops,3,1000_2000,desktop,,user_0128_sess_01,
user_0128,2026-01-24T01:47:00Z,1,search,ultrabooks,0,unknown,mobile,Acer nhe for consulting work,user_0128_sess_02,ultrabooks
user_0128,2026-01-24T01:55:41Z,2,view_product,ultrabooks,28,1000_2000,mobile,,user_0128_sess_02,ultrabooks
user_0128,2026-01-24T02:02:45Z,3,view_product,ultrabooks,30,1000_2000,mobile,,user_0128_sess_02,ultrabooks
user_0128,2026-01-24T02:04:46Z,4,save_item,ultrabooks,28,1000_2000,mobile,,user_0128_sess_02,
user_0128,2026-01-28T06:26:00Z,1,search,chargers-cables,0,unknown,desktop,best cable budget,user_0128_sess_03,chargers-cables
user_0128,2026-01-28T06:27:23Z,2,view_product,chargers-cables,81,under_500,desktop,,user_0128_sess_03,chargers-cables
user_0128,2026-01-28T06:31:34Z,3,save_item,chargers-cables,81,under_500,desktop,,user_0128_sess_03,
user_0128,2026-02-01T11:16:00Z,1,search,business-laptops,0,unknown,mobile,Dell work laptop for hybrid meetings,user_0128_sess_04,business-laptops
user_0128,2026-02-01T11:22:37Z,2,search,business-laptops,0,unknown,mobile,Dell work laptop for hybrid meetings review,user_0128_sess_04,business-laptops
